Tag,Year,Title,Details,Size,City,State,City_State,Latitude,Longitude
Landmark,1925,Jefferson County Jail,"Miners who fought for recognition of the UMWA at the Battle of Blair Mountain were incarcerated here before their trial in the Jefferson County Courthouse in April, 1922. Most miners were acquitted of charges, and those convicted were paroled in 1925.",1,Charles Town,WV,Charles Town_WV,39.2745,-77.8632
Landmark,1989,Johnstown Corporation Plaque,"Memorializes 3 workers at Johnstown Corporation who lost their lives on Dec 13, 1989 while at work. Hot metal escaped from a mold and the 3 men died instantly from breathing superheated air.",1,Johnstown,PA,Johnstown_PA,40.3258,-78.9193
Landmark,1930,"Jones, Mary Harris “Mother,” Historical Marker","Marks the place of Mother Jones’ death at the Burgess Farm on November 30, 1930. Jones spent the last 2 years of her life being cared for by Lillie May Burgess. Mother Jones celebrated her 100th birthday at the farm on May 1, 1930.",1,Adelphi,MD,Adelphi_MD,39.0017,-76.9649
Landmark,1930,"Jones, Mary Harris “Mother” and Miners’ Monument","Granite spire marks the grave of Mother Jones (1830-1930), fiery champion of organized labor. Buried in 1930’s only union-owned cemetery next to “her boys”–4 miners killed in a skirmish between striking workers & mine guards at the Virden Mine in 1898.",1,Mount Olive,IL,Mount Olive_IL,39.0726,-89.7277
Landmark,1913,"Jones, Mary Harris “Mother”, Prison Site","During the Paint Creek-Cabin Creek strike of 1912-1913, troopers arrested Mother Jones and illegally held her in this house for 85 days. She was still able to get messages concerning conditions of miners to a US Senate investigation committee.",1,Pratt,WV,Pratt_WV,38.2082,-81.3868
Landmark,1922,"Jones, Walter, Memorial","Jones spent his life working in the coal mines and the union. He was an officer of the union until 1917, then was brought to the district office of the UMWA and later was an international organizer until 1922 when the UMWA was forced out of Alabama.",1,Birmingham,AL,Birmingham_AL,33.5277,-86.7987
Landmark,2000,Kansas City Labor History Tour,The tour covers the 19th to the 20th century beginning with Alderman Jim Pendergast and the West Bottoms. Includes a monument to Terence V. Powderly. Marks locations of IWW free speech fights and Ford sit-down strikes.,1,Kansas City,MO,Kansas City_MO,39.1239,-94.5541
Landmark,1878,"Kehoe, Jack, Hibernian House","Nestled in Pennsylvania’s anthracite region, Jack “Blackjack” Kehoe owned this tavern; the state sentenced him to death in 1878 as a leader of the Molly Maguires.",1,Girardville,PA,Girardville_PA,40.7922,-76.283
Landmark,1842,"Kelby, Alexander, Grave Marker","On June 27, 1842, Kentish guards fired on unarmed supporters of T.W. Dorr killing Alexander Kelby. Dorr led Irish laborers and reformers in holding an independent, nondiscriminatory political election, which created a separate state government.",1,Pawtucket,RI,Pawtucket_RI,41.8744,-71.3743
Landmark,1988,Labor Hall of Fame,"The Labor Hall of Fame honors those Americans whose distinctive contributions to the field of labor have enhanced the quality of life of millions. Included are leaders: Samuel Gompers, John L. Lewis, A. Philip Randolph, Eugene V. Debs, and Mother Jones.",1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1897,Lattimer Massacre Memorial & Historical Marker,"Immigrant workers remember the site where Polish, Lithuanian and Slovak miners were gunned down by the Lattimer Sheriff deputies on Sept. 10, 1897. The miners were marching peacefully and without weapons for collective bargaining and civil liberty.",1,Lansford,PA,Lansford_PA,40.8331,-75.8848
Landmark,1969,"Lewis, John L., Home","John L. Lewis, president of the United Mine Workers of America (UMWA) and the Congress of Industrial Organizations (CIO), lived here from 1937-1969 and was the last resident owner of the historic home.",1,Alexandria,VA,Alexandria_VA,38.8185,-77.0861
Landmark,1969,"Lewis, John Llewellyn, Gravesite",John L. Lewis (1880-1969) was President of the United Mine Workers of America (UMWA) from 1920 to 1960. He and his union played the leading role in forming the CIO and in organizing the United Auto Workers and the United Steel Workers of America.,1,Springfield,IL,Springfield_IL,39.771,-89.6538
Landmark,1923,Liberty Hill Monument,"The Marine Transport Workers Industrial Union 510 of the IWW rallied at Liberty Hill in 1923 to protest low wages, bad conditions and imprisonment of union activists. Author Upton Sinclair was arrested while attempting to read from the Bill of Rights.",1,Long Beach,CA,Long Beach_CA,33.7981,-118.1675
Landmark,1917,"Little, Frank, Gravesite","Marks the grave of Frank Little, who after organizing a strike of metal miners against the Anaconda Company on Aug. 1, 1917, was dragged by six masked men from his Butte hotel room and hung at the Milwaukee Railroad trestle.",1,Butte,MT,Butte_MT,45.902,-112.6571
Landmark,1912,"Lopizzo, Anna, Grave Marker","Anna Lopizzo was killed at age 34 during the Bread and Roses Strike of 1912 in Lawrence, MA. More than 30,000 laborers were on strike for 63 days against American Woolen Co. after management cut wages.",1,Lawrence,MA,Lawrence_MA,42.7003,-71.1626
Landmark,1914,Ludlow Massacre Monument,"Pays tribute to the 19 men, women and children killed in their tent colony on April 20, 1914. The National Guard set fire to the colony and shot those who fled.",1,Trinidad,CO,Trinidad_CO,37.175,-104.4908
Landmark,1957,"Lundeberg, Harry, Memorial","Harry Lundeberg (1901-1957) was president of the Seafarers International Union (1938-1957), head of the Sailors Union of the Pacific, and chartered the Brotherhood of Marine Engineers in 1949. He established the first pension and welfare plans for seamen.",1,San Francisco,CA,San Francisco_CA,37.7562,-122.443
Landmark,1970,Madison County Worker’s Memorial,"The winged memorials are made from Barre granite. The statue is a life-size man carrying his hard hat and lunch pail.
The memorial has a listing of workers who died on the job in Madison County.",1,Alton,IL,Alton_IL,38.9034,-90.1523
Landmark,1935,Make-Up Man,"A statue symbolizing the newspaper printing craft, the bronze was commissioned by the “New York Post.” Two compositors posed for the sculptor, Max Kalish. New York’s Typographical Union #6 secured the statue as a result of contract negotiations.",1,New York,NY,New York_NY,40.6943,-73.9249
Landmark,1957,Marine Firemen Bas-Relief,Bas-relief depicts marine firemen at work in the hull of a ship.,1,San Francisco,CA,San Francisco_CA,37.7562,-122.443
Landmark,1928,Mather Mine Disaster Monument,197 men died in a mine explosion in 1928. Four bodies were never found.,1,Mather,PA,Mather_PA,39.9357,-80.0751
Landmark,1962,"McGuire, Peter, Memorial","The United Brotherhood of Carpenters & Joiners of America dedicated this memorial to their founder, Peter McGuire, in 1962. McGuire was also the first secretary of the AFL.",1,Camden,NJ,Camden_NJ,39.9362,-75.1073
Landmark,1941,McIntyre Mine Disaster Monument,"On June 30, 1941 an explosion at the Kent No. 2 mine killed seven men. The explosion was caused by dust in the mine. This caused the area to become more aware of safety in the mines.",1,Liberty,PA,Liberty_PA,40.3244,-79.8589
Landmark,1901,Mechanics Monument,"The statue was erected for the workers at Union Iron Works, the first foundry built in California.",1,San Francisco,CA,San Francisco_CA,37.7562,-122.443
Landmark,1968,Memphis Strike of 1968 Monument,This stone recognizes the AFSCME Memphis city workers who were on strike in 1968 when Dr. Martin Luther King Jr. came to their aid.,1,Memphis,TN,Memphis_TN,35.1046,-89.9773
Landmark,1993,Merchant Seamen Plaque,"Merchant seamen have been responsible for merchant shipping and transportation of resources during US wars. These dangerous, yet critically important duties were most notably significant during World War II.",1,San Francisco,CA,San Francisco_CA,37.7562,-122.443
Landmark,2003,Michigan Labor Legacy Landmark,"A gift to Detroit from the labor movement, “Transcending” depicts labor history, workers’ occupations and labor’s vision for the future on a grand scale. The 63-foot steel arch is surrounded by bronze reliefs detailing labor’s contributions.",1,Detroit,MI,Detroit_MI,42.3834,-83.1024
Landmark,1932,Michigan Lumberman’s Memorial,"Located in a small park on Michigan’s lower peninsula, overlooking the Au Sable River, this statue perpetuates the memory of the early Michigan lumber workers who were all over the Michigan countryside.",1,Tawas City,MI,Tawas City_MI,44.2679,-83.5244
Landmark,1939,"Miley, J. Frank, Gravesite",J. Frank Miley was former president of District 31. He died in Sept. 1939. He was a forerunner of the rights of miners during the 1930s. He believed firmly in the rights to organize and bargain collectively.,1,Morgantown,WV,Morgantown_WV,39.638,-79.9468
Landmark,1985,Miners’ Mound,"Remembers Frank G. Matthews, Sr. who maintained a museum concerned with the iron miners of the area in his own home. This collection became the basis for the Michigan Iron Industry Museum.",1,Negaunee,MI,Negaunee_MI,46.497,-87.5968
Landmark,1904,"Miners’ Union Hall, WFM Local #32","To secure the 8-hour-day and unionize the gold fields, the Western Federation of Miners (WFM) led a strike in the Cripple Creek area from 1903-04. Gov. James H. Peabody worked with corporate mining interests, using the state militia to crush the union.",1,Victor,CO,Victor_CO,38.7087,-105.142
Landmark,1876,Miner’s Union Hall,"Built in 1876, the building named the “Miners Union Library” replaced the original Union Hall (constructed 1870).The Virginia City Miners’ Union, founded in 1867, “fought for recognition, safety, family welfare, and a living wage [of] $4.00 per day.”",1,Virginia City,NV,Virginia City_NV,39.3076,-119.6483
Landmark,1924,"Mitchell, John, Monument","Honors John Mitchell, UMWA President, who led Pennsylvania anthracite miners in an industry-wide strike for higher wages and better working conditions.",1,Scranton,PA,Scranton_PA,41.4044,-75.6649
Landmark,1875,"Mullaney, Kate, House","Kate Mullaney, founder of the first female labor union in the U.S., the Collar Laundry Union, lived in this house from 1869-1875. As assistant secretary of the National Labor Union, Mullaney was the first female appointee to a national labor office.",1,Troy,NY,Troy_NY,42.7354,-73.6751
Landmark,1864,"Mullaney, Kate, Memorial","In Feb. 1864, Irish immigrant Kate Mullaney organized approximately 300 women into the first female labor union in the U.S., the Collar Laundry Union. In 1868, Mullaney became the first woman to hold a leadership position in the National Labor Union.",1,Troy,NY,Troy_NY,42.7354,-73.6751
Landmark,1908,"Murphy, John, Memorial","Murphy (1882-1908), one of the first labor attorneys, successfully fought in the courts for the 8-hour day. Nicknamed “Eight Hour Murphy.” His last fight was getting William D. Haywood acquitted from trumped up charges. Murphy died March 3, 1908.",1,Denver,CO,Denver_CO,39.7621,-104.8759
Landmark,1931,"Murray, Philip, Bridge","Spanning the creek near Curry Field, where steelworkers rallied in 1931, this bridge memorializes Philip Murray, founding member and past president of the United Steelworkers of America (USWA).",1,Canonsburg,PA,Canonsburg_PA,40.2643,-80.1868
Landmark,1958,Museum in the Park,The boyhood home of Cardinal Edward Mooney is one of the many “company houses” built by the mining company.,1,Barrelville,MD,Barrelville_MD,39.7026,-78.8425
Landmark,1889,National Association of Letter Carriers Centennial Monument,"Commemorates the nearby site where 60 carriers met in a room above the Schaefer’s Saloon on Aug. 30, 1889, to organize the National Association of Letter Carriers (NALC).",1,Milwaukee,WI,Milwaukee_WI,43.0642,-87.9673
Landmark,1989,National Farmer’s Memorial,Honors the profession of American farmers.,1,Bonner Springs,KS,Bonner Springs_KS,39.0817,-94.8776
Landmark,1794,National Law Enforcement Officers Memorial,"The Memorial honors all of America’s federal, state and local law enforcement officers who have been killed in the line of duty, dating back to the first known death in 1794.",1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1998,Nevada Law Enforcement Officers Memorial,"Monument features plaques, inscribed poetry, and a list of Nevada law enforcement officers who lost their lives on the job.",1,Carson City,NV,Carson City_NV,39.1512,-119.7474
Landmark,1882,New Century Guild Building,The New Century Guild was founded in 1882 and was formed explicitly from the outset to address specific needs of “self-supporting women.” This was a bold step at the time when Americans believed that no self-respecting woman would work for pay.,1,Philadelphia,PA,Philadelphia_PA,40.0077,-75.1339
Landmark,1956,"Nixon, E.D., Home","E.D. Nixon was a porter for the Pullman Company and served as president of the Brotherhood of Sleeping Car Porters’ Union several times. As NAACP Montgomery Chapter president, Nixon recruited M.L. King Jr. to assist in the Bus Boycott of 1955-56.",1,Montgomery,AL,Montgomery_AL,32.3473,-86.2666
Landmark,1863,Old Fireman’s Hall,"In an upstairs office on May 8,1863, the constitution of the Brotherhood of the Footboard was ratified by engineers. Later became the Brotherhood of Locomotive Engineers.",1,Detroit,MI,Detroit_MI,42.3834,-83.1024
Landmark,1900,Old Labor Hall,"Erected in 1900 by Italian immigrant stonecutters, the hall served as a place for socialist and labor meetings, and continued to be a social club until 1936. The basement served as a grocery cooperative from 1901-1926.",1,Barre,VT,Barre_VT,44.1997,-72.5083
Landmark,1908,"Pettibone, George, Monument","Pettibone was blacklisted by the mining industry, so he opened a catering shop for the Western Federation of Miners. He was labeled a “troublemaker” and was framed and jailed by Pinkerton detectives. He was acquitted in 1908.",1,Denver,CO,Denver_CO,39.7621,-104.8759
Landmark,1977,Pipeline Workers Monument,"On June 20, 1977, oil began traveling through the trans-Alaska pipeline. 70,000 people worked on the pipeline, history’s largest privately-financed construction project.",1,Valdez,AK,Valdez_AK,61.0963,-146.2596
Landmark,1913,Players Club,"Mansion was once owned by actor Edwin Booth who left his home to the Players Club – used as group meeting place for theatrical people (club members). In 1913, library was used to form the Actors’ Equity Association.",1,New York,NY,New York_NY,40.6943,-73.9249
Landmark,1989,Poultry Worker’s Memorial,Honors workers in a poultry factory that were killed in an explosion in 1989.,1,Pasadena,TX,Pasadena_TX,29.6583,-95.1499
Landmark,1893,"Powderly, Terence V., Gravesite","Powderly, the national leader of the Knights of Labor from 1878-1893, led the organization from secrecy to national prominence. By mid-1886 the KOL numbered about one million, including women and racial minorities.",1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1897,"Powderly, Terence, Home","After relinquishing leadership of the Knights of Labor, Terence Powderly moved to Washington, D.C., in 1897 when he was appointed U.S. Commissioner General of Immigration. He built the home to host his many friends and Mother Jones was a frequent visitor.",1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1972,Prospect V-III Mining Memorial,"Coal was first discovered in the U.S. in nearby Georges Creek Basin during an 1872 survey conducted by George Washington. Since the birth of the U.S. coal industry, miners have experienced risk and hardship, unionization battles, and work-related disease.",1,Frostburg,MD,Frostburg_MD,39.6506,-78.9269
Landmark,1889,"Quinn, Richard F., Monument",Honors Richard F. Quinn who was a letter carrier and charter member of the National Association of Letter Carriers in 1889.,1,Philadelphia,PA,Philadelphia_PA,40.0077,-75.1339
Landmark,1877,Railroad Strike of 1877 State Historical Marker,"Railroad and industrial workers revolted against the concentration of wealth and economic disruption resulting from technological change. In a prolonged and bloody confrontation with thousands of citizens, the Philadelphia militia killed at least 26.",1,Pittsburgh,PA,Pittsburgh_PA,40.4396,-79.9762
Landmark,1854,Railroad Workers’ Monument,Commemorates thousands of railroad shop workers who contributed to building communities in central Illinois. The railroad shops first opened in Bloomington in 1854 and produced railroad cars.,1,Bloomington,IL,Bloomington_IL,40.4757,-88.9703
Landmark,1889,"Randolph, A. Philip, Memorial","Honors the labor leader and civil rights leader A. Philip Randolph, leader of the Brotherhood of Sleeping Car Porters.",1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1979,"Randolph, A. Philip, Memorial","The bronze statue represents A. Philip Randolph (1889-1979), labor leader, civil rights leader, founder and first president of the Brotherhood of Sleeping Car Porters.",1,Boston,MA,Boston_MA,42.3188,-71.0846
Landmark,1946,Reuther Memorial,"In 1946, Walter Reuther was elected president of the United Auto Workers and in 1952, the head of the CIO. In 1955, he became vice president of the merged AFL-CIO. Reuther supported both civil rights and social welfare legislation during his labor career.",1,Onaway,MI,Onaway_MI,45.3589,-84.2274
Landmark,1934,Rincon Annex Post Office Murals,"The WPA commissioned these indoor murals depicting the history of San Francisco, including panels of labor prisoner Tom Mooney, Harry Bridges during the 1934 General Strike, and Chinese labor building the railroads.",1,San Francisco,CA,San Francisco_CA,37.7562,-122.443
Landmark,1998,Rock Island Worker’s Memorial,Commemorates workers who have lost their lives on the job. The park where the memorial was placed is the site of the old AFL Labor Temple.,1,Rock Island,IL,Rock Island_IL,41.4699,-90.5827
Landmark,2000,Rosie the Riveter Memorial,"Marks the accomplishments and remembers the hardships of the women known as “Rosies,” who worked in the Kaiser Shipyards during WWII. 747 warships were produced at Shipyard No. 2.",1,Richmond,CA,Richmond_CA,37.9477,-122.339
Landmark,1927,Sacco and Vanzetti Memorial,"On Aug. 23, 1927, immigrant Italian anarchists Sacco and Vanzetti were accused of murder and executed after a trial widely viewed as unfair. The case became an international cause and sparked demonstrations and strikes throughout the world.",1,Boston,MA,Boston_MA,42.3188,-71.0846
Landmark,1864,"Sellers, Capt. Isaiah, Grave Marker","Captain Isaiah Sellers (c. 1802-1864) logged over one million miles at the wheel of a steamboat, and introduced the signal for passing whistle that was made into law by Congress, and is still in use by riverboats.",1,St. Louis,MO,St. Louis_MO,38.6358,-90.2451
Landmark,1919,"Sellins, Fannie and Starzeleski, Joseph, Monument","Marks the gravesites of Fannie Sellins and Joseph Starzeleski, who were murdered by company guards on a picket line in Brackenridge, PA, on Aug. 26, 1919. Sellins was a United Mine Workers organizer and Starzeleski was a miner.",1,Arnold,PA,Arnold_PA,40.5789,-79.7653
Landmark,1919,"Sellins, Fannie, Historical Marker","Pittsburgh unionists located this marker near the grave of Fannie Sellins. The United Mine Workers of America organizer was murdered on Aug. 26, by Coal & Iron police, while picketing during the nationwide steel strike of 1919.",1,Arnold,PA,Arnold_PA,40.5789,-79.7653
Landmark,1919,Sentinel,Commemorates the deaths of four American Legionnaires during the Centralia Armistice Day Riot of 1919. They were killed when they attempted to enter a IWW union hall. The “official version” says they were killed for no reason during the parade.,1,Centralia,WA,Centralia_WA,46.7226,-122.9696
Landmark,1921,Service Employees International Union Bas-Relief,"Inscribed, “In Unity, Strength,” the relief depicts labor’s progress, from the days of early factory workers to today’s SEIU membership.",1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1983,Skygate,"Honors the longshoreman/poet/philosopher, Eric Hoffer, who died in 1983.",1,San Francisco,CA,San Francisco_CA,37.7562,-122.443
Landmark,2000,Southern Illinois Coal Miners Memorial,Dedicated to the coal miners of southern Illinois. Celebrates the 100th Anniversary of the United Mine Workers of America.,1,Marissa,IL,Marissa_IL,38.2501,-89.7746
Landmark,1917,Speculator Mine Monument,"Honors the 164 to 190 workers killed on June 8, 1917 at Speculator Mine. These non-unionized workers were “roasted to death” 2400′ underground. Three days later, unionizing efforts were undertaken by 10,000-20,000 Butte miners.",1,Butte,MT,Butte_MT,45.902,-112.6571
Landmark,1929,"St. John, Vincent, Memorial","Honors Vincent St. John, a great labor organizer who died poor and was buried in an unmarked grave. “The Saint” was a founder of both the Western Federation of Miners and the Industrial Workers of the World (IWW).",1,Oakland,CA,Oakland_CA,37.7903,-122.2165
Landmark,1939,"Strasser, Adolph, Gravesite","Marks the grave of Adolph Strasser who was the head of the Cigar Makers Union and one of the founders of the AFL in 1886. Strasser died on Jan. 1, 1939.",1,Forest Park,IL,Forest Park_IL,41.8683,-87.8157
Landmark,1997,"Sturdivant, John, Bust",John Sturdivant was the president of the American Federation of Government Employees (AFGE) from 1988 until his death in 1997. He is credited with revitalizing AFGE as a key players in federal personnel issues.,1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1868,"Sylvis, William H., Historical Marker","Labor history advocates placed a marker to William Sylvis on the present campus of Indiana University of Pennsylvania. It notes his birthplace in Indiana County, Pa. Sylvis founded the Molders’ Union in 1859 and the National Labor Union in 1868.",1,Indiana,PA,Indiana_PA,40.622,-79.1552
Landmark,1863,"Sylvis, William, Monument","Marks the grave of William Sylvis who was a founder of the Molders Union, and became president in 1863. Also founded the International Journal, was devoted to the idea of International Unions. He advocated women and African-American memberships in unions.",1,Lansdowne,PA,Lansdowne_PA,39.9408,-75.276
Landmark,1874,TOTH Mining Memorial,"The 1874 confirmation of gold in the Black Hills marked the beginning of the Gold Rush. Ignoring an 1868 treaty, prospectors flocked to the area. Mining came to represent both wealth for whites, and cultural destruction for Native Americans.
.",1,Rapid City,SD,Rapid City_SD,44.0716,-103.2204
Landmark,1888,"Talbot, Tom, Statue",Tom Talbot was the founder and first president of the International Association of Machinists.,1,Atlanta,GA,Atlanta_GA,33.7627,-84.4224
Landmark,1863,"Thompson, J.C., Home & Historical Marker","In April 1863, a meeting here formed the Brotherhood of the Footboard (renamed Brotherhood of Locomotive Engineers in 1864). J.C. Thompson was one of the founders.",1,Marshall,MI,Marshall_MI,42.2617,-84.9597
Landmark,1911,Triangle Fire Ladder Plaque,"Dedicated to the firemen of Company 20 that responded to the Fire at Triangle Shirtwaist Company on March 25, 1911. 146 workers were killed in the fire.",1,New York,NY,New York_NY,40.6943,-73.9249
Landmark,1911,Triangle Fire Plaque (cemetery),"Commemorates the 146 workers (mostly female) that died when their factory caught on fire. Most died because the fire doors were locked. There was no fire alarm system, no sprinklers, an inoperative fire hose & the only fire escape didn’t reach the ground.",1,New York,NY,New York_NY,40.6943,-73.9249
Landmark,1911,Triangle Fire Plaque (factory site),"Garment workers mark the site, near Washington Square, of the Triangle Shirtwaist Fire of March 25, 1911 where 146 mostly female workers lost their lives. The fire spurred safety movements by unions.",1,New York,NY,New York_NY,40.6943,-73.9249
Landmark,1908,Tribute to Nevada Miners Statue,"In recognition of, and in tribute to the miners who worked in the Nevada mine industry from the mid-1800s on.",1,Carson City,NV,Carson City_NV,39.1512,-119.7474
Landmark,1937,UAW West Side Local 174 WPA Mural,"Depicting the history of labor and the United Auto Workers (UAW), the mural shows the “Battle of the Overpass” and the sit-down strike. The artist, Walter Speck, was the head of the Works Progress Administration (WPA) in Detroit.",1,Romulus,MI,Romulus_MI,42.2237,-83.366
Landmark,1999,"United Mine Workers of America International Headquarters, 1937-99","Under the leadership of John L. Lewis, the United Mine Workers of America (UMWA) moved their headquarters to Washington, D.C., in 1937. The union sold the building in 1999.",1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1894,"Waite, Governor Davis H., Monument","During the Cripple Creek strike of 1893-94, Gov. Waite took the unprecedented action of calling out state militia to protect striking workers. The Governor also helped to negotiate a peaceful settlement to the strike.",1,Aspen,CO,Aspen_CO,39.195,-106.8369
Landmark,1959,Washington National Cathedral’s Labor Windows,"The three stained glass windows honor the contributions of America’s labor unions by featuring individual union seals. Each window is dedicated to the work of the labor leaders Samuel Gompers, Philip Murray, and William Green.",1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1972,West Virginia Workers’ Memorial,Monument erected in the honor of workers everywhere who have lost their lives to the workplace.,1,Charleston,WV,Charleston_WV,38.3484,-81.6323
Landmark,1917,"White, John P., Gravesite","John P. White was the 7th international president of the United Mine Workers of America (UMWA) from 1911-1917. Renowned for his achievement of winning the 8-hour day in the anthracite region, he was a key figure in lifting wages and working standards.",1,Des Moines,IA,Des Moines_IA,41.5725,-93.6105
Landmark,1984,Wilberg Coal Mine Disaster Memorial,"Honors the victims (both men and women) of the Wilberg Coal Mine Disaster of Dec.19, 1984 – called the worst coal mine fire disaster in Utah history. 26 men and one woman were killed.",1,Orangeville,UT,Orangeville_UT,39.2308,-111.0591
Landmark,1850,Worker Statue,"Modeled after Hugh Commiskey, who, with 30 other men, walked from Charlestown to Lowell in the mid 1850’s to begin the work of building and repairing the city’s canals.",1,Lowell,MA,Lowell_MA,42.6389,-71.3217
Landmark,1999,Workers Memorial Tower,The memorial tower was a part of the bridge that carried workers across tracks and yards of the Reading Railroad. It was known as the “Swinging Bridge.”,1,Reading,PA,Reading_PA,40.34,-75.9267
Landmark,1999,Workers Walkway,"On July 14, 1999, Iron Workers Local 8 members, Jeffrey Wischer, William DeGrave and Jerome Starr were killed in a crane accident while working on Miller Park Stadium. Approximately 6,000 people spent more than 200 million hours building Miller Park.",1,Milwaukee,WI,Milwaukee_WI,43.0642,-87.9673
Landmark,1932,“Detroit Industry” Frescoes,"In 1932, Mexican muralist Diego Rivera was commissioned to paint a tribute to Detroit industry and labor. Major sections of the mural are based on the Ford Motor Company’s Rouge industrial complex.",1,Detroit,MI,Detroit_MI,42.3834,-83.1024
Landmark,1985,“Generations” Sculpture,"The sculpture represents three generations of sheet metal workers. The senior generation hands the tools of the trade onto the apprentice, as the journeyman looks on. One figure is missing part of the thumb, reflecting the hazards of work.",1,Alexandria,VA,Alexandria_VA,38.8185,-77.0861
Landmark,1924,“Sun” Boys’ Memorial,"On July 4, 1924, five newspaper boys from the “Baltimore Sun” died when the steamer they were on, the Three Rivers, caught fire. Because they were band members, the memorial reads, “They have all moved a little closer to the Master of all music.”",1,Baltimore,MD,Baltimore_MD,39.3051,-76.6144
Landmark,1975,“The History of Labor in America” Murals,"The murals feature the evolution of labor in America. Each mural represents a specific period and they are respectively titled: Colonization, Settlement, Industry, and Technology.",1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1934,“The Meaning of Social Security” Mural,"Ben Shahn’s murals show the hardships of life before the establishment of Social Security, and its benefits–work, the family, and prosperity. Workers in various occupations are shown re-building America through public works projects.",1,Washington,DC,Washington_DC,38.9047,-77.0163
Landmark,1913,“The Prospector” Statue,"The discovery and mining of gold in Alaska and the pioneering of new territory could offer substantial wealth and fame for prospectors. The Alaska Pioneers Home, started in 1913, was constructed for elderly gold prospectors.",1,Sitka,AK,Sitka_AK,57.2401,-135.3153
Landmark,1936,“The Social History of the State of Missouri” Mural,"Benton portrays carpenters, blacksmiths, farmers, miners, meat processors, and industrial workers. The mural’s condemnation of Missouri’s slave past as well as its celebration of the common worker and farmer caused a political uproar.",1,Jefferson City,MO,Jefferson City_MO,38.5676,-92.1759
Event,1834,AFL-CIO Events,"First turnout of “mill girls” in Lowell, MA, to protest wage cuts",2000,Lowell,MA,Lowell_MA,42.6389,-71.3217
Event,1843,AFL-CIO Events,Lowell Female Labor Reform Association begins public petitioning for 10-hour day,150,Lowell,MA,Lowell_MA,42.6389,-71.3217
Event,1871,AFL-CIO Events,"After her dress shop is destroyed in the Great Chicago Fire, Mary Harris ""Mother"" Jones begins working as a labor organizer",1,Chicago,IL,Chicago_IL,41.8373,-87.6862
Event,1903,AFL-CIO Events,Women’s Trade Union League formed at the AFL convention,1,Boston,MA,Boston_MA,42.3188,-71.0846
Event,1909,AFL-CIO Events,"“Uprising of the 20,000” female shirtwaist makers in New York strike against sweatshop conditions",20000,New York,NY,New York_NY,40.6943,-73.9249
Event,1911,AFL-CIO Events,Triangle Shirtwaist factory fire in New York kills nearly 150 workers,150,New York,NY,New York_NY,40.6943,-73.9249
Event,1912,AFL-CIO Events,"Bread and Roses strike begun by immigrant women in Lawrence, MA, ended with 23,000 men, women and children on strike and with as many as 20,000 on the picket line",23000,Lawrence,MA,Lawrence_MA,42.7003,-71.1626
Event,1933,AFL-CIO Events,"Frances Perkins becomes the U.S. secretary of labor, the first woman to be appointed to the U.S. Cabinet",1,Boston,MA,Boston_MA,42.3188,-71.0846
Event,1963,AFL-CIO Events,Equal Pay Act bans wage discrimination based on gender,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1974,AFL-CIO Events,Coalition of Labor Union Women founded,1,Chicago,IL,Chicago_IL,41.8373,-87.6862
Event,2009,AFL-CIO Events,"President Barack Obama signs the Lilly Ledbetter Fair Pay Act, which restored the rights of working women to sue over pay discrimination",1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1877,AFL-CIO Events,"National uprising of railroad workers 10 Irish coal miners (""Molly Maguires"") hanged in PA; nine more subsequently were hanged",10,Wilkes-Barre,PA,Wilkes-Barre_PA,41.2468,-75.8759
Event,1909,AFL-CIO Events,"Unorganized immigrant steelworkers strike in McKees Rocks, PA, and win all demands",500,McKees Rocks,PA,McKees Rocks_PA,40.4688,-80.063
Event,1973,AFL-CIO Events,Labor Council for Latin American Advancement founded,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,2000,AFL-CIO Events,AFL-CIO Executive Council calls for reform in the nation’s immigration laws for undocumented workers,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,2006,AFL-CIO Events,The AFL-CIO and the National Day Laborer Organizing Network form a partnership to collaborate with local worker centers on immigration reform and other issues,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1970,AFL-CIO Events,Occupational Safety and Health Act passed,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1925,AFL-CIO Events,A. Philip Randolph helps create the Brotherhood of Sleeping Car Porters,1,Chicago,IL,Chicago_IL,41.8373,-87.6862
Event,1925,AFL-CIO Events,A. Philip Randolph helps create the Brotherhood of Sleeping Car Porters,1,San Francisco,CA ,San Francisco_CA,37.7562,-122.443
